CONUS_10KM,Precip_5_mm,Precip_6_mm,Precip_7_mm,Precip_8_mm,Precip_10_mm,temp_5_c,temp_6_c,temp_7_c,temp_8_c,temp_10_c
81252,108.0,113.0,79.0,88.0,51.0,16.5,21.8,24.6,23.1,11.700000000000001
81253,109.0,114.0,79.0,90.0,52.0,16.5,21.8,24.5,23.1,11.700000000000001
81254,110.0,112.0,79.0,92.0,55.0,16.5,21.8,24.5,23.0,11.600000000000001
81255,112.0,111.0,80.0,93.0,59.0,16.6,22.0,24.6,23.1,11.600000000000001
81256,114.0,112.0,82.0,96.0,62.0,16.6,22.0,24.700000000000003,23.0,11.5
81257,114.0,112.0,83.0,96.0,62.0,16.7,22.1,24.700000000000003,23.0,11.600000000000001
81258,112.0,111.0,84.0,96.0,61.0,16.6,22.0,24.6,23.1,11.700000000000001
81259,110.0,109.0,84.0,95.0,60.0,16.8,22.200000000000003,24.700000000000003,23.200000000000003,11.8
81260,109.0,108.0,86.0,95.0,60.0,16.6,21.900000000000002,24.5,23.1,11.700000000000001
81261,108.0,107.0,88.0,93.0,59.0,16.7,22.1,24.6,23.200000000000003,11.9
81262,108.0,107.0,93.0,94.0,59.0,16.7,22.0,24.5,23.1,11.9
81263,109.0,108.0,95.0,94.0,58.0,16.8,22.0,24.6,23.200000000000003,12.0
81658,67.0,68.0,64.0,45.0,19.0,11.8,17.400000000000002,21.1,20.0,8.5
81659,70.0,69.0,65.0,45.0,20.0,12.0,17.6,21.3,20.200000000000003,8.6
81660,72.0,70.0,66.0,44.0,21.0,12.200000000000001,17.900000000000002,21.6,20.400000000000002,8.8
81661,73.0,71.0,66.0,44.0,21.0,12.3,18.0,21.700000000000003,20.5,8.9
81662,75.0,72.0,67.0,45.0,21.0,12.4,18.2,21.8,20.700000000000003,9.0
81663,75.0,74.0,68.0,45.0,21.0,12.5,18.3,22.1,20.900000000000002,9.0
81664,76.0,76.0,68.0,45.0,21.0,12.700000000000001,18.5,22.200000000000003,20.900000000000002,9.200000000000001
81665,78.0,78.0,67.0,44.0,21.0,12.8,18.7,22.400000000000002,21.1,9.3
81666,80.0,81.0,67.0,45.0,20.0,12.8,18.6,22.400000000000002,21.1,9.3
81667,81.0,82.0,67.0,46.0,21.0,13.0,18.8,22.5,21.3,9.4
81668,83.0,82.0,68.0,47.0,22.0,13.100000000000001,19.0,22.700000000000003,21.5,9.5
81669,84.0,81.0,67.0,47.0,22.0,13.4,19.200000000000003,22.900000000000002,21.700000000000003,9.700000000000001
81670,85.0,80.0,68.0,48.0,23.0,13.5,19.200000000000003,23.0,21.700000000000003,9.8
81671,87.0,78.0,68.0,46.0,22.0,13.600000000000001,19.3,23.0,21.700000000000003,9.8
81672,86.0,76.0,67.0,45.0,21.0,13.9,19.400000000000002,23.1,21.8,9.8
81673,85.0,74.0,65.0,44.0,21.0,13.9,19.5,23.1,21.700000000000003,9.8
81674,83.0,73.0,63.0,43.0,21.0,13.8,19.3,23.1,21.6,9.700000000000001
81675,80.0,71.0,61.0,42.0,21.0,14.0,19.700000000000003,23.3,21.900000000000002,9.9
81676,78.0,70.0,60.0,41.0,20.0,14.4,20.0,23.700000000000003,22.200000000000003,10.100000000000001
81677,78.0,70.0,60.0,41.0,20.0,14.600000000000001,20.1,23.900000000000002,22.400000000000002,10.3
81678,76.0,70.0,60.0,41.0,21.0,14.5,20.1,23.8,22.400000000000002,10.3
81679,77.0,71.0,62.0,43.0,22.0,14.4,19.900000000000002,23.6,22.200000000000003,10.200000000000001
81680,79.0,73.0,65.0,45.0,23.0,14.3,19.8,23.5,22.0,10.100000000000001
81681,81.0,76.0,67.0,46.0,23.0,14.4,20.0,23.5,22.1,10.100000000000001
81682,84.0,78.0,70.0,48.0,24.0,14.5,20.0,23.5,22.200000000000003,10.100000000000001
81683,87.0,80.0,73.0,50.0,25.0,14.5,20.0,23.5,22.1,10.100000000000001
81684,89.0,83.0,75.0,51.0,26.0,14.4,20.0,23.400000000000002,22.200000000000003,10.0
81685,90.0,85.0,77.0,53.0,26.0,14.4,19.900000000000002,23.3,22.1,10.0
81686,91.0,87.0,78.0,54.0,27.0,14.3,19.8,23.3,22.1,9.9
81687,91.0,89.0,79.0,57.0,27.0,14.3,19.8,23.200000000000003,22.0,9.8
81688,92.0,91.0,79.0,60.0,28.0,14.3,19.8,23.200000000000003,22.0,9.700000000000001
81689,92.0,94.0,80.0,62.0,29.0,14.200000000000001,19.8,23.1,21.900000000000002,9.700000000000001
81690,92.0,96.0,82.0,65.0,30.0,14.200000000000001,19.700000000000003,23.0,21.8,9.700000000000001
81691,91.0,97.0,82.0,67.0,31.0,14.4,20.0,23.200000000000003,22.0,9.9
81692,91.0,97.0,82.0,67.0,31.0,14.700000000000001,20.200000000000003,23.3,22.200000000000003,10.100000000000001
81693,90.0,98.0,84.0,68.0,32.0,14.600000000000001,20.1,23.200000000000003,22.1,10.200000000000001
81694,91.0,99.0,85.0,69.0,33.0,14.5,20.0,23.1,21.900000000000002,10.200000000000001
81695,91.0,101.0,85.0,70.0,34.0,14.5,19.900000000000002,23.0,21.900000000000002,10.100000000000001
81696,90.0,101.0,83.0,70.0,35.0,14.9,20.3,23.3,22.200000000000003,10.4
81697,91.0,102.0,83.0,70.0,37.0,15.0,20.3,23.400000000000002,22.200000000000003,10.3
81698,90.0,101.0,83.0,71.0,38.0,15.100000000000001,20.400000000000002,23.5,22.3,10.3
81699,92.0,102.0,83.0,71.0,39.0,15.200000000000001,20.6,23.6,22.3,10.3
81700,94.0,103.0,84.0,72.0,39.0,15.200000000000001,20.5,23.5,22.200000000000003,10.200000000000001
81701,96.0,102.0,84.0,73.0,39.0,15.3,20.5,23.5,22.200000000000003,10.200000000000001
81702,97.0,102.0,84.0,74.0,39.0,15.3,20.6,23.5,22.200000000000003,10.4
81703,97.0,101.0,83.0,74.0,38.0,15.5,20.8,23.6,22.3,10.600000000000001
81704,99.0,101.0,83.0,75.0,38.0,15.3,20.700000000000003,23.5,22.200000000000003,10.5
81705,100.0,101.0,82.0,75.0,38.0,15.5,20.900000000000002,23.700000000000003,22.400000000000002,10.700000000000001
81706,102.0,102.0,82.0,76.0,39.0,15.5,21.0,23.700000000000003,22.400000000000002,10.8
81707,103.0,103.0,83.0,77.0,40.0,15.600000000000001,21.1,23.8,22.5,11.0
81708,104.0,104.0,83.0,77.0,41.0,15.8,21.400000000000002,23.900000000000002,22.700000000000003,11.100000000000001
81709,104.0,105.0,84.0,78.0,42.0,16.1,21.5,24.1,22.900000000000002,11.3
81710,105.0,107.0,84.0,79.0,44.0,16.2,21.5,24.1,22.8,11.3
81711,105.0,109.0,83.0,80.0,46.0,16.3,21.8,24.400000000000002,23.0,11.4
81712,105.0,109.0,82.0,81.0,47.0,16.400000000000002,21.900000000000002,24.5,23.200000000000003,11.5
81713,105.0,110.0,81.0,83.0,49.0,16.6,22.0,24.700000000000003,23.3,11.600000000000001
81714,106.0,111.0,79.0,85.0,50.0,16.7,22.200000000000003,24.8,23.400000000000002,11.600000000000001
81715,107.0,113.0,78.0,87.0,51.0,16.7,22.0,24.8,23.3,11.8
81716,108.0,114.0,77.0,88.0,52.0,16.7,22.0,24.700000000000003,23.200000000000003,11.700000000000001
81717,110.0,114.0,78.0,91.0,55.0,16.5,21.900000000000002,24.5,23.0,11.5
81718,112.0,113.0,79.0,93.0,58.0,16.5,21.900000000000002,24.5,22.900000000000002,11.5
81719,114.0,113.0,80.0,94.0,60.0,16.7,22.1,24.700000000000003,22.900000000000002,11.5
81720,114.0,113.0,82.0,95.0,61.0,16.7,22.0,24.6,23.0,11.600000000000001
81721,111.0,112.0,82.0,94.0,60.0,16.7,22.1,24.700000000000003,23.1,11.8
81722,110.0,110.0,83.0,93.0,60.0,16.8,22.200000000000003,24.700000000000003,23.200000000000003,11.8
81723,108.0,109.0,85.0,92.0,60.0,16.6,21.900000000000002,24.400000000000002,23.0,11.700000000000001
81724,108.0,108.0,89.0,92.0,61.0,16.5,21.8,24.3,22.900000000000002,11.600000000000001
81725,108.0,108.0,92.0,91.0,60.0,16.6,21.900000000000002,24.400000000000002,23.0,11.700000000000001
82121,69.0,68.0,62.0,44.0,21.0,12.0,17.6,21.400000000000002,20.200000000000003,8.700000000000001
82122,70.0,69.0,63.0,43.0,21.0,12.200000000000001,17.8,21.6,20.400000000000002,8.8
82123,72.0,69.0,64.0,43.0,21.0,12.4,18.0,21.700000000000003,20.6,8.9
82124,74.0,71.0,66.0,43.0,22.0,12.4,18.1,21.8,20.6,9.0
82125,75.0,72.0,66.0,43.0,22.0,12.600000000000001,18.3,21.900000000000002,20.8,9.1
82126,75.0,74.0,66.0,43.0,21.0,12.700000000000001,18.5,22.200000000000003,20.900000000000002,9.200000000000001
82127,77.0,76.0,67.0,44.0,22.0,12.600000000000001,18.3,22.0,20.8,9.0
82128,78.0,78.0,66.0,44.0,21.0,12.600000000000001,18.400000000000002,22.200000000000003,20.900000000000002,9.200000000000001
82129,80.0,80.0,66.0,45.0,21.0,12.8,18.6,22.400000000000002,21.0,9.200000000000001
82130,81.0,81.0,66.0,45.0,22.0,12.8,18.6,22.400000000000002,21.1,9.200000000000001
82131,83.0,81.0,66.0,46.0,22.0,13.0,18.8,22.6,21.200000000000003,9.4
82132,84.0,80.0,67.0,47.0,23.0,13.3,19.0,22.8,21.5,9.600000000000001
82133,84.0,78.0,66.0,46.0,23.0,13.700000000000001,19.400000000000002,23.1,21.8,9.700000000000001
82134,86.0,78.0,68.0,46.0,23.0,13.5,19.200000000000003,22.8,21.5,9.700000000000001
82135,86.0,76.0,67.0,45.0,22.0,13.700000000000001,19.200000000000003,22.8,21.5,9.600000000000001
82136,83.0,73.0,64.0,43.0,21.0,14.0,19.5,23.1,21.8,9.8
82137,79.0,70.0,60.0,40.0,20.0,14.4,20.0,23.6,22.1,10.0
82138,77.0,68.0,58.0,40.0,21.0,14.200000000000001,19.8,23.400000000000002,22.0,9.9
82139,75.0,68.0,58.0,40.0,21.0,14.200000000000001,19.700000000000003,23.400000000000002,22.0,9.9
82140,72.0,65.0,56.0,40.0,22.0,13.9,19.400000000000002,23.1,21.8,9.8
82141,72.0,66.0,57.0,41.0,23.0,13.9,19.5,23.1,21.8,9.8
82142,73.0,68.0,59.0,42.0,23.0,14.100000000000001,19.5,23.200000000000003,21.8,9.9
82143,77.0,71.0,63.0,44.0,23.0,14.100000000000001,19.6,23.200000000000003,21.900000000000002,9.9
82144,80.0,74.0,66.0,46.0,24.0,14.200000000000001,19.8,23.400000000000002,22.0,9.9
82145,83.0,77.0,70.0,48.0,24.0,14.4,19.900000000000002,23.400000000000002,22.0,10.0
82146,87.0,80.0,73.0,50.0,25.0,14.4,19.900000000000002,23.400000000000002,22.0,10.0
82147,89.0,82.0,75.0,51.0,25.0,14.3,19.8,23.3,22.0,9.9
82148,90.0,84.0,77.0,53.0,26.0,14.200000000000001,19.8,23.200000000000003,21.900000000000002,9.8
82149,92.0,86.0,79.0,56.0,26.0,14.100000000000001,19.700000000000003,23.1,21.900000000000002,9.8
82150,92.0,88.0,79.0,58.0,27.0,14.200000000000001,19.700000000000003,23.1,21.900000000000002,9.8
82151,92.0,91.0,80.0,61.0,28.0,14.200000000000001,19.6,23.0,21.900000000000002,9.700000000000001
82152,92.0,93.0,80.0,63.0,29.0,14.200000000000001,19.700000000000003,23.0,21.8,9.700000000000001
82153,91.0,94.0,80.0,65.0,29.0,14.5,20.1,23.3,22.1,10.0
82154,91.0,96.0,81.0,67.0,30.0,14.5,20.0,23.200000000000003,22.0,9.9
82155,92.0,98.0,84.0,69.0,32.0,14.3,19.8,23.0,21.8,9.9
82156,92.0,99.0,85.0,70.0,32.0,14.200000000000001,19.700000000000003,22.900000000000002,21.700000000000003,9.9
82157,90.0,99.0,85.0,70.0,33.0,14.4,19.900000000000002,23.0,21.900000000000002,10.0
82158,89.0,99.0,84.0,70.0,34.0,14.600000000000001,20.1,23.200000000000003,22.0,10.200000000000001
82159,89.0,99.0,84.0,72.0,35.0,14.600000000000001,20.1,23.200000000000003,22.0,10.100000000000001
82160,89.0,99.0,82.0,72.0,37.0,14.8,20.3,23.3,22.1,10.200000000000001
82161,89.0,99.0,82.0,72.0,38.0,15.0,20.400000000000002,23.400000000000002,22.200000000000003,10.3
82162,89.0,100.0,82.0,71.0,39.0,15.200000000000001,20.6,23.6,22.3,10.3
82163,92.0,101.0,84.0,73.0,39.0,15.0,20.400000000000002,23.400000000000002,22.1,10.100000000000001
82164,93.0,100.0,84.0,74.0,39.0,15.3,20.6,23.5,22.200000000000003,10.3
82165,94.0,100.0,84.0,75.0,38.0,15.4,20.6,23.400000000000002,22.200000000000003,10.5
82166,95.0,100.0,83.0,75.0,38.0,15.4,20.700000000000003,23.6,22.200000000000003,10.5
82167,97.0,101.0,84.0,77.0,39.0,15.200000000000001,20.6,23.400000000000002,22.0,10.4
82168,99.0,101.0,83.0,76.0,39.0,15.3,20.8,23.6,22.200000000000003,10.600000000000001
82169,100.0,102.0,83.0,77.0,39.0,15.4,20.8,23.6,22.3,10.700000000000001
82170,102.0,103.0,83.0,77.0,40.0,15.5,21.0,23.700000000000003,22.5,10.9
82171,104.0,105.0,84.0,78.0,41.0,15.600000000000001,21.0,23.700000000000003,22.5,10.9
82172,105.0,107.0,85.0,80.0,43.0,15.600000000000001,21.0,23.700000000000003,22.400000000000002,10.9
82173,104.0,109.0,85.0,80.0,43.0,15.8,21.200000000000003,23.8,22.5,11.0
82174,105.0,110.0,84.0,80.0,45.0,16.2,21.5,24.1,22.8,11.200000000000001
82175,105.0,110.0,83.0,81.0,47.0,16.3,21.700000000000003,24.400000000000002,23.0,11.3
82176,105.0,111.0,81.0,83.0,49.0,16.5,21.900000000000002,24.700000000000003,23.200000000000003,11.4
82177,105.0,112.0,79.0,84.0,51.0,16.6,22.0,24.900000000000002,23.400000000000002,11.5
82178,107.0,114.0,78.0,85.0,52.0,16.5,21.900000000000002,24.6,23.200000000000003,11.4
82179,107.0,115.0,77.0,87.0,52.0,16.7,22.0,24.700000000000003,23.200000000000003,11.5
82180,109.0,114.0,77.0,88.0,54.0,16.7,22.0,24.6,23.1,11.5
82181,111.0,114.0,78.0,90.0,56.0,16.7,22.0,24.6,23.1,11.5
82182,112.0,114.0,79.0,91.0,58.0,16.7,22.0,24.6,23.1,11.5
82183,112.0,114.0,80.0,91.0,59.0,16.8,22.1,24.700000000000003,23.1,11.600000000000001
82184,111.0,113.0,81.0,91.0,59.0,16.900000000000002,22.200000000000003,24.700000000000003,23.1,11.700000000000001
82185,109.0,111.0,83.0,91.0,59.0,16.7,22.0,24.5,23.0,11.700000000000001
82186,107.0,110.0,86.0,91.0,60.0,16.6,21.8,24.3,22.900000000000002,11.600000000000001
82187,106.0,109.0,88.0,90.0,60.0,16.5,21.8,24.3,22.900000000000002,11.600000000000001
82188,107.0,108.0,90.0,90.0,59.0,16.8,22.1,24.5,23.1,11.8
82189,109.0,110.0,94.0,93.0,60.0,16.400000000000002,21.700000000000003,24.200000000000003,22.700000000000003,11.5
82584,71.0,68.0,61.0,43.0,22.0,11.8,17.400000000000002,21.200000000000003,20.0,8.700000000000001
82585,72.0,69.0,62.0,43.0,22.0,11.9,17.5,21.3,20.200000000000003,8.700000000000001
82586,73.0,70.0,64.0,43.0,22.0,12.0,17.6,21.400000000000002,20.200000000000003,8.700000000000001
82587,75.0,71.0,65.0,43.0,23.0,12.200000000000001,17.900000000000002,21.6,20.5,8.8
82588,76.0,73.0,66.0,43.0,22.0,12.3,18.1,21.8,20.6,8.9
82589,76.0,75.0,66.0,43.0,22.0,12.3,18.1,21.8,20.6,8.9
82590,77.0,76.0,66.0,43.0,22.0,12.4,18.3,22.0,20.700000000000003,9.0
82591,78.0,77.0,66.0,44.0,22.0,12.600000000000001,18.400000000000002,22.0,20.8,9.0
82592,80.0,79.0,65.0,44.0,22.0,12.600000000000001,18.400000000000002,22.200000000000003,20.8,9.200000000000001
82593,82.0,81.0,65.0,45.0,23.0,12.700000000000001,18.5,22.3,21.0,9.200000000000001
82594,83.0,81.0,65.0,46.0,23.0,13.0,18.7,22.5,21.200000000000003,9.4
82595,84.0,80.0,66.0,46.0,23.0,13.200000000000001,18.900000000000002,22.6,21.3,9.4
82596,84.0,78.0,65.0,45.0,23.0,13.600000000000001,19.200000000000003,22.8,21.6,9.600000000000001
82597,84.0,76.0,65.0,44.0,22.0,13.9,19.400000000000002,23.0,21.700000000000003,9.700000000000001
82598,82.0,74.0,64.0,42.0,20.0,14.5,19.900000000000002,23.400000000000002,22.0,10.100000000000001
82599,81.0,72.0,62.0,42.0,21.0,14.100000000000001,19.5,23.1,21.8,9.8
82600,79.0,71.0,61.0,41.0,21.0,14.0,19.400000000000002,23.0,21.700000000000003,9.700000000000001
82601,76.0,68.0,58.0,41.0,21.0,13.8,19.3,23.0,21.5,9.600000000000001
82602,72.0,65.0,55.0,40.0,22.0,13.600000000000001,19.1,22.8,21.400000000000002,9.4
82603,68.0,62.0,53.0,39.0,23.0,13.700000000000001,19.200000000000003,22.900000000000002,21.5,9.600000000000001
82604,67.0,62.0,53.0,39.0,24.0,13.700000000000001,19.200000000000003,22.8,21.5,9.5
82605,71.0,65.0,56.0,41.0,24.0,13.8,19.3,23.0,21.6,9.700000000000001
82606,75.0,69.0,61.0,44.0,24.0,14.0,19.400000000000002,23.1,21.700000000000003,9.8
82607,79.0,73.0,66.0,46.0,24.0,14.100000000000001,19.700000000000003,23.200000000000003,21.900000000000002,9.9
82608,83.0,76.0,69.0,48.0,24.0,14.3,19.8,23.3,22.0,10.0
82609,86.0,78.0,72.0,50.0,24.0,14.200000000000001,19.8,23.3,21.900000000000002,9.9
82610,90.0,81.0,76.0,52.0,25.0,14.0,19.6,23.1,21.8,9.8
82611,92.0,84.0,78.0,54.0,25.0,14.100000000000001,19.6,23.1,21.8,9.700000000000001
82612,92.0,86.0,78.0,56.0,26.0,14.200000000000001,19.8,23.200000000000003,21.900000000000002,9.8
82613,92.0,88.0,79.0,58.0,27.0,14.200000000000001,19.8,23.1,21.900000000000002,9.700000000000001
82614,92.0,90.0,79.0,61.0,27.0,14.3,19.8,23.200000000000003,21.900000000000002,9.8
82615,93.0,92.0,81.0,64.0,29.0,14.100000000000001,19.6,23.0,21.700000000000003,9.700000000000001
82616,93.0,95.0,82.0,67.0,30.0,14.0,19.5,22.900000000000002,21.6,9.600000000000001
82617,93.0,97.0,84.0,70.0,31.0,14.0,19.5,22.700000000000003,21.5,9.600000000000001
82618,93.0,98.0,85.0,71.0,32.0,14.0,19.400000000000002,22.8,21.5,9.600000000000001
82619,91.0,98.0,85.0,71.0,32.0,14.3,19.700000000000003,23.0,21.8,9.9
82620,91.0,99.0,86.0,73.0,34.0,14.200000000000001,19.6,22.900000000000002,21.6,9.8
82621,89.0,99.0,85.0,73.0,34.0,14.4,19.900000000000002,23.0,21.8,10.0
82622,89.0,99.0,84.0,74.0,35.0,14.5,20.0,23.1,21.8,10.0
82623,88.0,98.0,82.0,73.0,37.0,14.8,20.3,23.3,22.1,10.200000000000001
82624,87.0,96.0,80.0,73.0,37.0,15.200000000000001,20.6,23.6,22.3,10.4
82625,89.0,98.0,82.0,74.0,39.0,15.0,20.400000000000002,23.400000000000002,22.1,10.200000000000001
82626,89.0,98.0,83.0,74.0,39.0,15.3,20.5,23.5,22.3,10.4
82627,91.0,98.0,84.0,75.0,39.0,15.3,20.6,23.400000000000002,22.200000000000003,10.4
82628,91.0,98.0,84.0,76.0,38.0,15.3,20.700000000000003,23.400000000000002,22.200000000000003,10.5
82629,93.0,99.0,84.0,77.0,39.0,15.200000000000001,20.6,23.400000000000002,22.0,10.4
82630,94.0,100.0,84.0,78.0,39.0,15.200000000000001,20.700000000000003,23.5,22.1,10.4
82631,97.0,101.0,84.0,78.0,39.0,15.200000000000001,20.6,23.5,22.1,10.4
82632,99.0,102.0,84.0,78.0,40.0,15.200000000000001,20.700000000000003,23.5,22.1,10.5
82633,101.0,104.0,84.0,79.0,40.0,15.3,20.8,23.5,22.3,10.600000000000001
82634,103.0,106.0,85.0,80.0,41.0,15.200000000000001,20.700000000000003,23.400000000000002,22.200000000000003,10.600000000000001
82635,104.0,108.0,86.0,80.0,42.0,15.3,20.8,23.400000000000002,22.200000000000003,10.700000000000001
82636,104.0,110.0,86.0,81.0,43.0,15.5,20.900000000000002,23.5,22.3,10.700000000000001
82637,104.0,111.0,86.0,81.0,44.0,15.600000000000001,21.0,23.6,22.3,10.700000000000001
82638,105.0,112.0,84.0,81.0,46.0,15.9,21.400000000000002,24.0,22.6,10.9
82639,106.0,113.0,83.0,82.0,48.0,16.0,21.5,24.1,22.700000000000003,11.0
82640,106.0,114.0,81.0,83.0,50.0,16.2,21.700000000000003,24.400000000000002,22.900000000000002,11.100000000000001
82641,108.0,115.0,80.0,85.0,53.0,16.3,21.6,24.3,22.8,11.100000000000001
82642,109.0,115.0,78.0,86.0,53.0,16.400000000000002,21.900000000000002,24.5,23.0,11.3
82643,111.0,115.0,78.0,87.0,55.0,16.5,21.900000000000002,24.5,22.900000000000002,11.3
82644,112.0,115.0,78.0,89.0,56.0,16.5,21.8,24.5,22.900000000000002,11.3
82645,112.0,114.0,80.0,89.0,57.0,16.6,21.900000000000002,24.5,22.900000000000002,11.4
82646,112.0,114.0,81.0,90.0,58.0,16.7,21.900000000000002,24.5,23.0,11.5
82647,111.0,113.0,81.0,90.0,58.0,16.7,22.0,24.5,22.900000000000002,11.600000000000001
82648,109.0,112.0,83.0,90.0,58.0,16.6,21.900000000000002,24.400000000000002,22.8,11.5
82649,107.0,111.0,86.0,90.0,59.0,16.5,21.700000000000003,24.200000000000003,22.700000000000003,11.5
82650,105.0,109.0,87.0,89.0,58.0,16.7,21.900000000000002,24.5,23.0,11.700000000000001
82651,106.0,109.0,90.0,90.0,58.0,16.7,21.900000000000002,24.400000000000002,22.900000000000002,11.700000000000001
83047,73.0,68.0,60.0,41.0,23.0,11.700000000000001,17.3,21.200000000000003,20.1,8.700000000000001
83048,73.0,69.0,61.0,42.0,22.0,11.8,17.400000000000002,21.200000000000003,20.1,8.700000000000001
83049,74.0,70.0,63.0,42.0,22.0,11.9,17.5,21.3,20.1,8.6
83050,75.0,71.0,64.0,42.0,23.0,12.100000000000001,17.8,21.5,20.400000000000002,8.8
83051,76.0,73.0,64.0,42.0,23.0,12.200000000000001,18.0,21.700000000000003,20.5,8.8
83052,76.0,74.0,63.0,41.0,22.0,12.5,18.3,22.0,20.700000000000003,9.0
83053,76.0,75.0,63.0,41.0,22.0,12.8,18.6,22.3,21.0,9.200000000000001
83054,79.0,77.0,65.0,43.0,22.0,12.5,18.3,22.0,20.8,9.0
83055,80.0,78.0,64.0,43.0,23.0,12.8,18.6,22.3,21.0,9.200000000000001
83056,82.0,80.0,64.0,44.0,24.0,12.8,18.6,22.400000000000002,21.0,9.3
83057,82.0,78.0,63.0,44.0,23.0,13.4,19.1,22.700000000000003,21.5,9.5
83058,82.0,77.0,63.0,43.0,22.0,13.700000000000001,19.3,23.0,21.8,9.700000000000001
83059,82.0,75.0,63.0,42.0,22.0,14.100000000000001,19.700000000000003,23.3,22.0,9.8
83060,83.0,75.0,64.0,43.0,21.0,13.9,19.400000000000002,23.0,21.700000000000003,9.600000000000001
83061,83.0,75.0,65.0,43.0,21.0,13.8,19.200000000000003,22.8,21.5,9.5
83062,81.0,73.0,63.0,43.0,21.0,13.600000000000001,19.1,22.700000000000003,21.400000000000002,9.4
83063,79.0,70.0,61.0,42.0,22.0,13.600000000000001,19.0,22.700000000000003,21.3,9.4
83064,74.0,67.0,58.0,41.0,22.0,13.5,18.900000000000002,22.6,21.200000000000003,9.3
83065,70.0,64.0,55.0,40.0,23.0,13.4,18.900000000000002,22.6,21.200000000000003,9.3
83066,66.0,60.0,51.0,39.0,24.0,13.4,18.900000000000002,22.6,21.200000000000003,9.3
83067,64.0,59.0,50.0,39.0,25.0,13.4,18.900000000000002,22.6,21.200000000000003,9.3
83068,68.0,63.0,55.0,41.0,25.0,13.700000000000001,19.200000000000003,22.900000000000002,21.5,9.5
83069,74.0,68.0,60.0,44.0,24.0,13.8,19.3,22.900000000000002,21.6,9.600000000000001
83070,79.0,72.0,65.0,47.0,24.0,14.0,19.5,23.1,21.8,9.8
83071,82.0,74.0,68.0,48.0,24.0,14.100000000000001,19.6,23.200000000000003,21.8,9.8
83072,86.0,78.0,73.0,51.0,24.0,14.0,19.6,23.1,21.700000000000003,9.700000000000001
83073,90.0,81.0,77.0,53.0,25.0,14.0,19.6,23.1,21.8,9.700000000000001
83074,92.0,84.0,79.0,55.0,25.0,14.0,19.5,23.1,21.700000000000003,9.700000000000001
83075,92.0,86.0,80.0,57.0,26.0,14.0,19.5,23.0,21.700000000000003,9.600000000000001
83076,92.0,87.0,80.0,59.0,27.0,14.100000000000001,19.6,23.1,21.8,9.700000000000001
83077,92.0,89.0,80.0,62.0,27.0,14.100000000000001,19.700000000000003,23.1,21.8,9.700000000000001
83078,93.0,92.0,80.0,65.0,28.0,14.100000000000001,19.6,23.0,21.8,9.600000000000001
83079,93.0,94.0,81.0,67.0,30.0,14.200000000000001,19.6,23.0,21.700000000000003,9.700000000000001
83080,93.0,95.0,82.0,69.0,30.0,14.100000000000001,19.6,22.900000000000002,21.700000000000003,9.700000000000001
83081,92.0,96.0,83.0,71.0,31.0,14.3,19.700000000000003,23.1,21.8,9.8
83082,91.0,97.0,84.0,73.0,33.0,14.5,19.8,23.3,21.900000000000002,9.9
83083,90.0,98.0,85.0,73.0,33.0,14.5,19.900000000000002,23.200000000000003,21.900000000000002,10.0
83084,89.0,98.0,84.0,74.0,34.0,14.5,19.900000000000002,23.200000000000003,22.0,10.100000000000001
83085,88.0,98.0,83.0,74.0,35.0,14.600000000000001,20.0,23.200000000000003,22.0,10.100000000000001
83086,87.0,97.0,81.0,74.0,36.0,14.9,20.3,23.400000000000002,22.200000000000003,10.3
83087,87.0,96.0,81.0,75.0,37.0,15.0,20.400000000000002,23.400000000000002,22.200000000000003,10.3
83088,87.0,96.0,81.0,74.0,38.0,15.200000000000001,20.6,23.5,22.3,10.4
83089,88.0,97.0,82.0,75.0,38.0,15.3,20.6,23.5,22.3,10.4
83090,88.0,97.0,82.0,75.0,38.0,15.4,20.700000000000003,23.6,22.3,10.5
83091,89.0,97.0,84.0,77.0,39.0,15.200000000000001,20.5,23.400000000000002,22.1,10.4
83092,91.0,99.0,84.0,78.0,39.0,15.100000000000001,20.400000000000002,23.3,21.900000000000002,10.200000000000001
83093,93.0,100.0,84.0,79.0,40.0,15.100000000000001,20.5,23.400000000000002,21.900000000000002,10.3
83094,95.0,101.0,84.0,79.0,40.0,15.100000000000001,20.6,23.400000000000002,22.0,10.4
83095,97.0,102.0,84.0,78.0,40.0,15.200000000000001,20.700000000000003,23.5,22.200000000000003,10.5
83096,99.0,105.0,85.0,80.0,41.0,15.0,20.400000000000002,23.200000000000003,22.0,10.4
83097,102.0,107.0,86.0,81.0,41.0,14.9,20.400000000000002,23.200000000000003,22.0,10.3
83098,103.0,108.0,86.0,80.0,42.0,15.100000000000001,20.6,23.3,22.200000000000003,10.5
83099,104.0,110.0,86.0,81.0,43.0,15.200000000000001,20.8,23.400000000000002,22.200000000000003,10.5
83100,104.0,111.0,86.0,80.0,44.0,15.4,20.900000000000002,23.5,22.3,10.600000000000001
83101,105.0,112.0,86.0,81.0,45.0,15.600000000000001,21.1,23.700000000000003,22.3,10.700000000000001
83102,105.0,114.0,84.0,81.0,48.0,15.700000000000001,21.3,23.900000000000002,22.5,10.8
83103,107.0,114.0,82.0,82.0,50.0,16.1,21.6,24.200000000000003,22.700000000000003,11.0
83104,109.0,116.0,81.0,83.0,53.0,16.0,21.400000000000002,24.1,22.6,11.0
